Feature 1,Feature 2,Feature 3,count,mean,std,min,25%,50%,75%,max
Severity Level,OS Name,OS Version,99.0000,0.0886,0.0675,0.0043,0.0388,0.0682,0.1130,0.3571
Severity Level,OS Name,OS Version Minor,69.0000,0.0815,0.0588,0.0062,0.0431,0.0699,0.1068,0.2857
Severity Level,OS Name,OS Version Patch,87.0000,0.0992,0.0749,0.0062,0.0532,0.0778,0.1358,0.4737
Severity Level,OS Name,Device Model,36.0000,0.1271,0.1786,0.0039,0.0261,0.0363,0.1397,0.6000
Severity Level,OS Name,Device Type,36.0000,0.1271,0.1786,0.0039,0.0261,0.0363,0.1397,0.6000
Severity Level,OS Name,Packet Bin,45.0000,0.0420,0.0255,0.0065,0.0226,0.0395,0.0539,0.1225
Severity Level,OS Name,Global Source IP,30.0000,0.1794,0.2278,0.0000,0.0214,0.0453,0.2443,0.8333
Severity Level,OS Name,Global Destination IP,30.0000,0.2004,0.2162,0.0059,0.0249,0.0735,0.3722,0.6667
Severity Level,OS Version,OS Version Minor,153.0000,0.1082,0.0875,0.0081,0.0435,0.0815,0.1375,0.4000
Severity Level,OS Version,OS Version Patch,177.0000,0.1273,0.1036,0.0093,0.0532,0.0953,0.1579,0.5000
Severity Level,OS Version,OS Version Patch Minor,66.0000,0.0696,0.0527,0.0093,0.0349,0.0591,0.0894,0.2778
Severity Level,OS Version,Device Brand,121.0000,0.2324,0.3196,0.0083,0.0432,0.0958,0.2020,1.0000
Severity Level,OS Version,Device Model,157.0000,0.2124,0.2844,0.0043,0.0603,0.1000,0.2025,1.0000
Severity Level,OS Version,Device Type,157.0000,0.2124,0.2844,0.0043,0.0603,0.1000,0.2025,1.0000
Severity Level,OS Version,Packet Bin,198.0000,0.1209,0.1272,0.0000,0.0533,0.0921,0.1429,1.0000
Severity Level,OS Version,Global Source IP,120.0000,0.3310,0.3529,0.0121,0.0511,0.1285,0.5000,1.0000
Severity Level,OS Version,Global Destination IP,118.0000,0.3428,0.3671,0.0110,0.0498,0.1325,0.5000,1.0000
Severity Level,OS Version,Is Proxy,132.0000,0.0899,0.0733,0.0046,0.0423,0.0707,0.1156,0.5000
Severity Level,OS Version Minor,OS Version Patch,348.0000,0.1835,0.1137,0.0000,0.0952,0.1633,0.2500,0.6000
Severity Level,OS Version Minor,OS Version Patch Minor,42.0000,0.0562,0.0336,0.0081,0.0307,0.0518,0.0801,0.1712
Severity Level,OS Version Minor,Device Brand,82.0000,0.2152,0.3228,0.0000,0.0466,0.0782,0.1735,1.0000
Severity Level,OS Version Minor,Device Model,112.0000,0.1905,0.2815,0.0000,0.0522,0.0864,0.1597,1.0000
Severity Level,OS Version Minor,Device Type,112.0000,0.1905,0.2815,0.0000,0.0522,0.0864,0.1597,1.0000
Severity Level,OS Version Minor,Packet Bin,126.0000,0.0949,0.0693,0.0000,0.0429,0.0806,0.1321,0.4107
Severity Level,OS Version Minor,Global Source IP,75.0000,0.3148,0.3793,0.0000,0.0406,0.0887,0.5000,1.0000
Severity Level,OS Version Minor,Global Destination IP,76.0000,0.3563,0.4022,0.0000,0.0453,0.0911,0.7625,1.0000
Severity Level,OS Version Minor,Is Proxy,84.0000,0.0769,0.0532,0.0056,0.0394,0.0638,0.1032,0.2297
Severity Level,OS Version Patch,OS Version Patch Minor,33.0000,0.0555,0.0312,0.0085,0.0314,0.0560,0.0761,0.1244
Severity Level,OS Version Patch,Device Brand,81.0000,0.2538,0.3455,0.0047,0.0475,0.0833,0.2222,1.0000
Severity Level,OS Version Patch,Device Model,150.0000,0.2145,0.2678,0.0047,0.0614,0.1156,0.2207,1.0000
Severity Level,OS Version Patch,Device Type,150.0000,0.2145,0.2678,0.0047,0.0614,0.1156,0.2207,1.0000
Severity Level,OS Version Patch,Packet Bin,99.0000,0.0961,0.0605,0.0016,0.0513,0.0824,0.1400,0.2549
Severity Level,OS Version Patch,Global Source IP,58.0000,0.2996,0.3402,0.0082,0.0474,0.0901,0.5000,1.0000
Severity Level,OS Version Patch,Global Destination IP,62.0000,0.3283,0.3686,0.0000,0.0474,0.0944,0.5000,1.0000
Severity Level,OS Version Patch,Is Proxy,66.0000,0.0745,0.0489,0.0049,0.0319,0.0723,0.1057,0.2037
Severity Level,OS Version Patch Minor,Device Model,24.0000,0.0662,0.0816,0.0039,0.0270,0.0344,0.0655,0.3333
Severity Level,OS Version Patch Minor,Device Type,24.0000,0.0662,0.0816,0.0039,0.0270,0.0344,0.0655,0.3333
Severity Level,OS Version Patch Minor,Scale Packet Length,4311.0000,0.3338,0.1871,0.0000,0.2000,0.3077,0.4444,1.0000
Severity Level,Device Brand,Device Model,24.0000,0.0662,0.0816,0.0039,0.0270,0.0344,0.0655,0.3333
Severity Level,Device Brand,Device Type,24.0000,0.0662,0.0816,0.0039,0.0270,0.0344,0.0655,0.3333
Severity Level,Device Model,Device Type,24.0000,0.0662,0.0816,0.0039,0.0270,0.0344,0.0655,0.3333
Severity Level,Device Model,Packet Bin,72.0000,0.1182,0.1657,0.0000,0.0300,0.0627,0.1222,1.0000
Severity Level,Device Model,Global Source IP,45.0000,0.2523,0.2821,0.0049,0.0346,0.1304,0.4000,1.0000
Severity Level,Device Model,Global Destination IP,44.0000,0.2549,0.2786,0.0020,0.0327,0.1378,0.4000,1.0000
Severity Level,Device Model,Is Proxy,48.0000,0.0793,0.1062,0.0074,0.0282,0.0397,0.1009,0.5714
Severity Level,Device Type,Packet Bin,72.0000,0.1182,0.1657,0.0000,0.0300,0.0627,0.1222,1.0000
Severity Level,Device Type,Global Source IP,45.0000,0.2523,0.2821,0.0049,0.0346,0.1304,0.4000,1.0000
Severity Level,Device Type,Global Destination IP,44.0000,0.2549,0.2786,0.0020,0.0327,0.1378,0.4000,1.0000
Severity Level,Device Type,Is Proxy,48.0000,0.0793,0.1062,0.0074,0.0282,0.0397,0.1009,0.5714
Severity Level,Packet Bin,Scale Packet Length,4311.0000,0.3338,0.1871,0.0000,0.2000,0.3077,0.4444,1.0000
Severity Level,Scale Packet Length,Global Source IP,4483.0000,0.3595,0.2228,0.0000,0.2000,0.3333,0.4545,1.0000
Severity Level,Scale Packet Length,Global Destination IP,4479.0000,0.3592,0.2222,0.0000,0.2000,0.3333,0.4545,1.0000
Severity Level,Scale Packet Length,Is Proxy,8536.0000,0.4870,0.2725,0.0000,0.2500,0.5000,0.6667,1.0000
Network Segment,Firewall Logs,Browser Name,54.0000,0.0433,0.0275,0.0027,0.0210,0.0354,0.0566,0.1163
Network Segment,Firewall Logs,Browser Version,394.0000,0.1780,0.1522,0.0000,0.0839,0.1438,0.2214,1.0000
Network Segment,Firewall Logs,Browser Minor,606.0000,0.2512,0.1411,0.0000,0.1429,0.2381,0.3333,0.7273
Network Segment,Firewall Logs,Browser Patch,726.0000,0.2654,0.1544,0.0000,0.1538,0.2500,0.3636,0.8571
Network Segment,Firewall Logs,OS Version,132.0000,0.0818,0.0752,0.0000,0.0357,0.0554,0.1033,0.4286
Network Segment,Firewall Logs,OS Version Minor,84.0000,0.0684,0.0390,0.0053,0.0398,0.0650,0.0957,0.1682
Network Segment,Firewall Logs,OS Version Patch,66.0000,0.0670,0.0425,0.0072,0.0319,0.0621,0.0943,0.1900
Network Segment,Firewall Logs,Device Model,48.0000,0.0770,0.0844,0.0040,0.0241,0.0449,0.1094,0.3636
Network Segment,Firewall Logs,Device Type,48.0000,0.0770,0.0844,0.0040,0.0241,0.0449,0.1094,0.3636
Network Segment,Firewall Logs,Scale Packet Length,8541.0000,0.4869,0.2736,0.0000,0.2500,0.5000,0.6667,1.0000
Network Segment,IDS/IPS Alerts,Browser Name,54.0000,0.0478,0.0262,0.0078,0.0267,0.0448,0.0690,0.1250
Network Segment,IDS/IPS Alerts,Browser Version,395.0000,0.1798,0.1571,0.0000,0.0798,0.1481,0.2308,1.0000
Network Segment,IDS/IPS Alerts,Browser Minor,605.0000,0.2426,0.1469,0.0000,0.1333,0.2308,0.3333,0.8333
Network Segment,IDS/IPS Alerts,Browser Patch,726.0000,0.2699,0.1568,0.0000,0.1538,0.2500,0.3672,0.8750
Network Segment,IDS/IPS Alerts,OS Version,132.0000,0.0838,0.0752,0.0043,0.0368,0.0656,0.1108,0.5714
Network Segment,IDS/IPS Alerts,OS Version Minor,84.0000,0.0757,0.0420,0.0055,0.0422,0.0688,0.1048,0.1778
Network Segment,IDS/IPS Alerts,OS Version Patch,66.0000,0.0692,0.0440,0.0062,0.0332,0.0626,0.0953,0.1765
Network Segment,IDS/IPS Alerts,Device Model,48.0000,0.0856,0.0998,0.0043,0.0252,0.0578,0.0822,0.4286
Network Segment,IDS/IPS Alerts,Device Type,48.0000,0.0856,0.0998,0.0043,0.0252,0.0578,0.0822,0.4286
Network Segment,IDS/IPS Alerts,Scale Packet Length,8533.0000,0.4921,0.2706,0.0000,0.2500,0.5000,0.6667,1.0000
Network Segment,Log Source,Browser Name,54.0000,0.0465,0.0315,0.0015,0.0268,0.0411,0.0584,0.1483
Network Segment,Log Source,Browser Version,394.0000,0.1814,0.1597,0.0000,0.0826,0.1471,0.2333,1.0000
Network Segment,Log Source,Browser Minor,606.0000,0.2509,0.1475,0.0000,0.1429,0.2308,0.3333,1.0000
Network Segment,Log Source,Browser Patch,726.0000,0.2623,0.1498,0.0000,0.1538,0.2308,0.3571,0.8333
Network Segment,Log Source,OS Version,132.0000,0.0759,0.0680,0.0000,0.0311,0.0551,0.0980,0.5000
Network Segment,Log Source,OS Version Minor,84.0000,0.0738,0.0539,0.0057,0.0374,0.0658,0.0946,0.3333
Network Segment,Log Source,OS Version Patch,66.0000,0.0670,0.0413,0.0000,0.0387,0.0580,0.0943,0.1650
Network Segment,Log Source,Scale Packet Length,8554.0000,0.4896,0.2740,0.0000,0.2500,0.5000,0.6667,1.0000
Network Segment,Browser Name,Browser Version,608.0000,0.2548,0.1894,0.0000,0.1185,0.2051,0.3588,1.0000
Network Segment,Browser Name,Browser Minor,333.0000,0.1661,0.1034,0.0000,0.0870,0.1538,0.2286,0.4583
Network Segment,Browser Name,Browser Patch,694.0000,0.3168,0.2317,0.0000,0.1429,0.2500,0.4154,1.0000
Network Segment,Browser Name,OS Name,48.0000,0.0382,0.0214,0.0074,0.0205,0.0352,0.0532,0.0965
Network Segment,Browser Name,OS Version,291.0000,0.1195,0.0988,0.0000,0.0569,0.0952,0.1495,0.6667
Network Segment,Browser Name,OS Version Minor,162.0000,0.1102,0.0878,0.0000,0.0571,0.0977,0.1410,0.8000
Network Segment,Browser Name,OS Version Patch,183.0000,0.1169,0.0883,0.0000,0.0608,0.1026,0.1602,0.5714
Network Segment,Browser Name,Device Brand,60.0000,0.1026,0.1396,0.0041,0.0276,0.0536,0.0890,0.6667
Network Segment,Browser Name,Device Model,72.0000,0.1041,0.1279,0.0041,0.0332,0.0601,0.1133,0.6667
Network Segment,Browser Name,Device Type,72.0000,0.1041,0.1279,0.0041,0.0332,0.0601,0.1133,0.6667
Network Segment,Browser Name,Packet Bin,81.0000,0.0571,0.0356,0.0022,0.0313,0.0513,0.0735,0.1682
Network Segment,Browser Name,Global Source IP,54.0000,0.2125,0.2553,0.0000,0.0252,0.0721,0.3333,1.0000
Network Segment,Browser Name,Global Destination IP,54.0000,0.2597,0.3076,0.0000,0.0250,0.0726,0.4286,1.0000
Network Segment,Browser Name,Is Proxy,54.0000,0.0434,0.0258,0.0000,0.0230,0.0419,0.0592,0.1042
Network Segment,Browser Version,Browser Minor,1024.0000,0.2973,0.2216,0.0000,0.1333,0.2500,0.4118,1.0000
Network Segment,Browser Version,Browser Patch Minor,351.0000,0.2190,0.1840,0.0000,0.0893,0.1522,0.3333,1.0000
Network Segment,Browser Version,OS Name,912.0000,0.2709,0.1677,0.0000,0.1429,0.2500,0.3750,1.0000
Network Segment,Browser Version,OS Version Patch Minor,198.0000,0.1257,0.1192,0.0000,0.0573,0.1008,0.1493,1.0000
Network Segment,Browser Version,Device Brand,581.0000,0.2128,0.1442,0.0000,0.1111,0.1875,0.2857,1.0000
Network Segment,Browser Version,Device Model,1078.0000,0.3579,0.2661,0.0000,0.1600,0.2778,0.5000,1.0000
Network Segment,Browser Version,Device Type,1078.0000,0.3579,0.2661,0.0000,0.1600,0.2778,0.5000,1.0000
Network Segment,Browser Version,Packet Bin,587.0000,0.2291,0.1893,0.0000,0.0952,0.1875,0.3066,1.0000
Network Segment,Browser Version,Global Source IP,272.0000,0.3153,0.3611,0.0000,0.0727,0.1398,0.4659,1.0000
Network Segment,Browser Version,Global Destination IP,264.0000,0.2927,0.3353,0.0000,0.0727,0.1376,0.4071,1.0000
Network Segment,Browser Version,Is Proxy,395.0000,0.1785,0.1614,0.0000,0.0762,0.1395,0.2265,1.0000
Network Segment,Browser Minor,Browser Patch,678.0000,0.1848,0.1020,0.0000,0.1081,0.1690,0.2500,0.5000
Network Segment,Browser Minor,Browser Patch Minor,306.0000,0.1730,0.1026,0.0000,0.0976,0.1562,0.2333,0.4583
Network Segment,Browser Minor,OS Name,612.0000,0.2453,0.1512,0.0000,0.1333,0.2300,0.3333,1.0000
Network Segment,Browser Minor,OS Version Minor,503.0000,0.2028,0.1455,0.0000,0.1034,0.1739,0.2639,1.0000
Network Segment,Browser Minor,OS Version Patch,546.0000,0.2339,0.1952,0.0000,0.1071,0.1914,0.2991,1.0000
Network Segment,Browser Minor,OS Version Patch Minor,303.0000,0.1746,0.1019,0.0000,0.1007,0.1562,0.2343,0.4583
Network Segment,Browser Minor,Packet Bin,909.0000,0.3205,0.2087,0.0000,0.1667,0.2857,0.4286,1.0000
Network Segment,Browser Minor,Global Source IP,345.0000,0.2529,0.2520,0.0000,0.1071,0.1786,0.2812,1.0000
Network Segment,Browser Minor,Global Destination IP,346.0000,0.2646,0.2714,0.0000,0.1053,0.1786,0.2857,1.0000
Network Segment,Browser Minor,Is Proxy,606.0000,0.2532,0.1404,0.0000,0.1510,0.2353,0.3333,0.7778
Network Segment,Browser Patch,Browser Patch Minor,363.0000,0.1894,0.1022,0.0000,0.1143,0.1818,0.2500,0.5000
Network Segment,Browser Patch,OS Name,1689.0000,0.4333,0.2501,0.0000,0.2500,0.4000,0.6000,1.0000
Network Segment,Browser Patch,OS Version Patch Minor,363.0000,0.1894,0.1022,0.0000,0.1143,0.1818,0.2500,0.5000
Network Segment,Browser Patch,Device Brand,1079.0000,0.3581,0.2345,0.0000,0.2000,0.3125,0.5000,1.0000
Network Segment,Browser Patch,Device Model,1817.0000,0.5221,0.3148,0.0000,0.2500,0.5000,0.7500,1.0000
Network Segment,Browser Patch,Device Type,1817.0000,0.5221,0.3148,0.0000,0.2500,0.5000,0.7500,1.0000
Network Segment,Browser Patch,Packet Bin,1089.0000,0.3458,0.2147,0.0000,0.2000,0.3158,0.4783,1.0000
Network Segment,Browser Patch,Global Source IP,417.0000,0.2811,0.2709,0.0000,0.1200,0.2000,0.3103,1.0000
Network Segment,Browser Patch,Global Destination IP,420.0000,0.2880,0.2769,0.0000,0.1209,0.2000,0.3089,1.0000
Network Segment,Browser Patch,Is Proxy,726.0000,0.2630,0.1499,0.0000,0.1429,0.2500,0.3571,0.8571
Network Segment,Browser Patch Minor,OS Version,132.0000,0.0951,0.0907,0.0102,0.0311,0.0651,0.1289,0.5833
Network Segment,Browser Patch Minor,OS Version Minor,84.0000,0.0817,0.0542,0.0000,0.0426,0.0722,0.1136,0.3200
Network Segment,Browser Patch Minor,OS Version Patch,66.0000,0.0773,0.0464,0.0085,0.0452,0.0725,0.1091,0.1887
Network Segment,Browser Patch Minor,Device Model,42.0000,0.0685,0.0651,0.0071,0.0232,0.0489,0.0944,0.3478
Network Segment,Browser Patch Minor,Device Type,42.0000,0.0685,0.0651,0.0071,0.0232,0.0489,0.0944,0.3478
Network Segment,Browser Patch Minor,Scale Packet Length,8002.0000,0.5406,0.3096,0.0000,0.2857,0.5000,0.7500,1.0000
Network Segment,OS Name,OS Version,99.0000,0.0814,0.0744,0.0036,0.0307,0.0667,0.1018,0.4091
Network Segment,OS Name,OS Version Minor,69.0000,0.0794,0.0662,0.0028,0.0346,0.0672,0.1036,0.3750
Network Segment,OS Name,OS Version Patch,87.0000,0.0844,0.0745,0.0028,0.0332,0.0698,0.0984,0.4194
Network Segment,OS Name,Packet Bin,45.0000,0.0373,0.0230,0.0058,0.0211,0.0347,0.0463,0.1358
Network Segment,OS Version,OS Version Minor,153.0000,0.1022,0.0956,0.0000,0.0394,0.0699,0.1268,0.4615
Network Segment,OS Version,OS Version Patch,177.0000,0.1253,0.1136,0.0052,0.0462,0.0833,0.1765,0.5625
Network Segment,OS Version,OS Version Patch Minor,66.0000,0.0585,0.0551,0.0040,0.0211,0.0430,0.0756,0.3684
Network Segment,OS Version,Device Brand,118.0000,0.2051,0.2968,0.0040,0.0345,0.0764,0.1818,1.0000
Network Segment,OS Version,Device Model,154.0000,0.1899,0.2630,0.0040,0.0447,0.0906,0.1836,1.0000
Network Segment,OS Version,Device Type,154.0000,0.1899,0.2630,0.0040,0.0447,0.0906,0.1836,1.0000
Network Segment,OS Version,Packet Bin,198.0000,0.1106,0.1100,0.0000,0.0457,0.0858,0.1331,1.0000
Network Segment,OS Version,Global Source IP,117.0000,0.3040,0.3506,0.0000,0.0348,0.1045,0.5000,1.0000
Network Segment,OS Version,Global Destination IP,115.0000,0.2930,0.3548,0.0000,0.0335,0.0847,0.5000,1.0000
Network Segment,OS Version,Is Proxy,132.0000,0.0859,0.0772,0.0041,0.0362,0.0633,0.1072,0.5000
Network Segment,OS Version Minor,OS Version Patch,348.0000,0.1757,0.1076,0.0000,0.0935,0.1667,0.2381,0.5625
Network Segment,OS Version Minor,OS Version Patch Minor,42.0000,0.0551,0.0309,0.0060,0.0297,0.0505,0.0801,0.1212
Network Segment,OS Version Minor,Device Brand,82.0000,0.2151,0.3248,0.0000,0.0383,0.0779,0.1669,1.0000
Network Segment,OS Version Minor,Device Model,112.0000,0.1903,0.2823,0.0000,0.0533,0.0833,0.1510,1.0000
Network Segment,OS Version Minor,Device Type,112.0000,0.1903,0.2823,0.0000,0.0533,0.0833,0.1510,1.0000
Network Segment,OS Version Minor,Packet Bin,126.0000,0.0941,0.0609,0.0039,0.0457,0.0874,0.1315,0.3810
Network Segment,OS Version Minor,Global Source IP,75.0000,0.3211,0.3674,0.0069,0.0470,0.0939,0.5500,1.0000
Network Segment,OS Version Minor,Global Destination IP,75.0000,0.3204,0.3613,0.0063,0.0447,0.0968,0.5000,1.0000
Network Segment,OS Version Minor,Is Proxy,84.0000,0.0749,0.0526,0.0034,0.0297,0.0644,0.1096,0.2063
Network Segment,OS Version Patch,OS Version Patch Minor,33.0000,0.0427,0.0245,0.0061,0.0240,0.0398,0.0609,0.0976
Network Segment,OS Version Patch,Device Brand,79.0000,0.2219,0.3229,0.0000,0.0324,0.0623,0.2344,1.0000
Network Segment,OS Version Patch,Device Model,148.0000,0.1950,0.2491,0.0000,0.0624,0.1115,0.2000,1.0000
Network Segment,OS Version Patch,Device Type,148.0000,0.1950,0.2491,0.0000,0.0624,0.1115,0.2000,1.0000
Network Segment,OS Version Patch,Packet Bin,99.0000,0.0831,0.0548,0.0065,0.0377,0.0784,0.1071,0.2308
Network Segment,OS Version Patch,Global Source IP,60.0000,0.3456,0.3978,0.0061,0.0334,0.0667,0.7500,1.0000
Network Segment,OS Version Patch,Global Destination IP,63.0000,0.3589,0.4029,0.0060,0.0395,0.0925,0.7083,1.0000
Network Segment,OS Version Patch,Is Proxy,66.0000,0.0729,0.0449,0.0076,0.0404,0.0644,0.0939,0.2000
Network Segment,OS Version Patch Minor,Scale Packet Length,4311.0000,0.3327,0.1877,0.0000,0.2000,0.3077,0.4444,1.0000
Network Segment,Device Brand,Packet Bin,36.0000,0.1210,0.1756,0.0041,0.0204,0.0277,0.0978,0.5000
Network Segment,Device Model,Packet Bin,72.0000,0.1106,0.1354,0.0087,0.0244,0.0614,0.1340,0.5000
Network Segment,Device Model,Global Source IP,45.0000,0.2669,0.2905,0.0057,0.0286,0.1392,0.4286,1.0000
Network Segment,Device Model,Global Destination IP,45.0000,0.2678,0.3002,0.0052,0.0312,0.1364,0.4000,1.0000
Network Segment,Device Model,Is Proxy,48.0000,0.0800,0.0951,0.0041,0.0206,0.0491,0.0864,0.4444
Network Segment,Device Type,Packet Bin,72.0000,0.1106,0.1354,0.0087,0.0244,0.0614,0.1340,0.5000
Network Segment,Device Type,Global Source IP,45.0000,0.2669,0.2905,0.0057,0.0286,0.1392,0.4286,1.0000
Network Segment,Device Type,Global Destination IP,45.0000,0.2678,0.3002,0.0052,0.0312,0.1364,0.4000,1.0000
Network Segment,Device Type,Is Proxy,48.0000,0.0800,0.0951,0.0041,0.0206,0.0491,0.0864,0.4444
Network Segment,Packet Bin,Scale Packet Length,4311.0000,0.3327,0.1877,0.0000,0.2000,0.3077,0.4444,1.0000
Network Segment,Scale Packet Length,Global Source IP,4483.0000,0.3580,0.2233,0.0000,0.2000,0.3333,0.4545,1.0000
Network Segment,Scale Packet Length,Global Destination IP,4483.0000,0.3587,0.2246,0.0000,0.2000,0.3333,0.4545,1.0000
Network Segment,Scale Packet Length,Is Proxy,8531.0000,0.4886,0.2728,0.0000,0.2500,0.5000,0.6667,1.0000
Geo-location Data,OS Version Patch Minor,Global Source IP,8898.0000,0.5042,0.2814,0.0000,0.2500,0.5000,0.6667,1.0000
Geo-location Data,OS Version Patch Minor,Global Destination IP,8893.0000,0.5042,0.2818,0.0000,0.2500,0.5000,0.6667,1.0000
Geo-location Data,Global Source IP,Global Destination IP,9068.0000,0.5149,0.2873,0.0000,0.2500,0.5000,0.6667,1.0000
Firewall Logs,IDS/IPS Alerts,Browser Name,36.0000,0.0366,0.0210,0.0068,0.0206,0.0313,0.0491,0.0859
Firewall Logs,IDS/IPS Alerts,Browser Version,264.0000,0.1570,0.1509,0.0000,0.0754,0.1250,0.1868,1.0000
Firewall Logs,IDS/IPS Alerts,Browser Minor,404.0000,0.1973,0.1122,0.0000,0.1111,0.1818,0.2692,0.6000
Firewall Logs,IDS/IPS Alerts,Browser Patch,484.0000,0.2259,0.1214,0.0000,0.1304,0.2105,0.3043,0.6000
Firewall Logs,IDS/IPS Alerts,OS Version,88.0000,0.0706,0.0754,0.0020,0.0249,0.0491,0.0832,0.5000
Firewall Logs,IDS/IPS Alerts,OS Version Minor,56.0000,0.0542,0.0355,0.0046,0.0230,0.0563,0.0728,0.1631
Firewall Logs,IDS/IPS Alerts,OS Version Patch,44.0000,0.0620,0.0439,0.0070,0.0296,0.0521,0.0835,0.1779
Firewall Logs,IDS/IPS Alerts,Scale Packet Length,5743.0000,0.3929,0.2218,0.0000,0.2222,0.3636,0.5000,1.0000
Firewall Logs,Log Source,Browser Name,36.0000,0.0348,0.0178,0.0066,0.0245,0.0297,0.0369,0.0811
Firewall Logs,Log Source,Browser Version,264.0000,0.1603,0.1587,0.0000,0.0713,0.1200,0.1946,1.0000
Firewall Logs,Log Source,Browser Minor,404.0000,0.2040,0.1131,0.0000,0.1173,0.1929,0.2778,0.6000
Firewall Logs,Log Source,Browser Patch,484.0000,0.2215,0.1250,0.0000,0.1250,0.2000,0.3043,0.6471
Firewall Logs,Log Source,OS Version,88.0000,0.0684,0.0570,0.0045,0.0315,0.0522,0.0909,0.2941
Firewall Logs,Log Source,OS Version Minor,56.0000,0.0555,0.0383,0.0054,0.0253,0.0443,0.0832,0.1478
Firewall Logs,Log Source,OS Version Patch,44.0000,0.0588,0.0382,0.0044,0.0306,0.0533,0.0764,0.1456
Firewall Logs,Log Source,Scale Packet Length,5744.0000,0.3886,0.2219,0.0000,0.2222,0.3333,0.5000,1.0000
Firewall Logs,Browser Name,Browser Version,406.0000,0.1984,0.1481,0.0000,0.0913,0.1667,0.2712,0.8000
Firewall Logs,Browser Name,Browser Minor,222.0000,0.1371,0.0831,0.0000,0.0702,0.1304,0.1818,0.5000
Firewall Logs,Browser Name,Browser Patch,464.0000,0.2530,0.1819,0.0000,0.1250,0.2132,0.3333,1.0000
Firewall Logs,Browser Name,OS Name,32.0000,0.0324,0.0119,0.0075,0.0253,0.0331,0.0411,0.0585
Firewall Logs,Browser Name,OS Version,194.0000,0.1107,0.0827,0.0067,0.0489,0.0894,0.1465,0.5882
Firewall Logs,Browser Name,OS Version Minor,108.0000,0.0830,0.0614,0.0075,0.0445,0.0696,0.1079,0.3636
Firewall Logs,Browser Name,OS Version Patch,122.0000,0.0985,0.0815,0.0075,0.0455,0.0801,0.1197,0.5385
Firewall Logs,Browser Name,Device Model,48.0000,0.0831,0.1177,0.0000,0.0228,0.0415,0.1057,0.6667
Firewall Logs,Browser Name,Device Type,48.0000,0.0831,0.1177,0.0000,0.0228,0.0415,0.1057,0.6667
Firewall Logs,Browser Name,Packet Bin,54.0000,0.0489,0.0275,0.0047,0.0279,0.0462,0.0649,0.1360
Firewall Logs,Browser Name,Global Source IP,36.0000,0.1486,0.1460,0.0076,0.0287,0.0651,0.2542,0.4545
Firewall Logs,Browser Name,Global Destination IP,36.0000,0.2033,0.2503,0.0068,0.0267,0.0770,0.3019,1.0000
Firewall Logs,Browser Version,Browser Minor,683.0000,0.2360,0.1758,0.0000,0.1025,0.2000,0.3333,1.0000
Firewall Logs,Browser Version,Browser Patch Minor,234.0000,0.1700,0.1362,0.0000,0.0739,0.1359,0.2308,0.8000
Firewall Logs,Browser Version,OS Name,608.0000,0.2114,0.1317,0.0000,0.1143,0.2000,0.2857,0.8000
Firewall Logs,Browser Version,OS Version Minor,1646.0000,0.5060,0.3347,0.0000,0.2222,0.5000,0.7500,1.0000
