Feature 1,Feature 2,Feature 3,count,mean,std,min,25%,50%,75%,max
Action Taken,Browser Name,Device Type,72.0000,0.1047,0.1637,0.0000,0.0284,0.0510,0.1033,1.0000
Action Taken,Browser Name,Packet Bin,81.0000,0.0583,0.0336,0.0078,0.0344,0.0508,0.0766,0.1780
Action Taken,Browser Name,Global Source IP,54.0000,0.2304,0.2719,0.0046,0.0272,0.0994,0.3250,1.0000
Action Taken,Browser Name,Global Destination IP,54.0000,0.2285,0.2819,0.0038,0.0258,0.0953,0.3333,1.0000
Action Taken,Browser Name,Is Proxy,54.0000,0.0481,0.0288,0.0076,0.0272,0.0386,0.0628,0.1517
Action Taken,Browser Version,Browser Minor,1023.0000,0.2901,0.2204,0.0000,0.1250,0.2353,0.4000,1.0000
Action Taken,Browser Version,Browser Patch Minor,351.0000,0.2208,0.1806,0.0000,0.0933,0.1667,0.3000,1.0000
Action Taken,Browser Version,OS Name,912.0000,0.2714,0.1745,0.0000,0.1429,0.2500,0.3750,1.0000
Action Taken,Browser Version,OS Version Patch Minor,198.0000,0.1253,0.1146,0.0027,0.0539,0.0933,0.1505,0.7273
Action Taken,Browser Version,Device Brand,580.0000,0.2064,0.1465,0.0000,0.1040,0.1818,0.2857,1.0000
Action Taken,Browser Version,Device Model,1083.0000,0.3590,0.2689,0.0000,0.1579,0.2857,0.5000,1.0000
Action Taken,Browser Version,Device Type,1083.0000,0.3590,0.2689,0.0000,0.1579,0.2857,0.5000,1.0000
Action Taken,Browser Version,Packet Bin,589.0000,0.2331,0.1956,0.0000,0.1053,0.1818,0.3000,1.0000
Action Taken,Browser Version,Global Source IP,268.0000,0.3007,0.3450,0.0027,0.0724,0.1301,0.4000,1.0000
Action Taken,Browser Version,Global Destination IP,267.0000,0.2948,0.3427,0.0000,0.0652,0.1250,0.4000,1.0000
Action Taken,Browser Version,Is Proxy,394.0000,0.1722,0.1506,0.0000,0.0777,0.1384,0.2137,1.0000
Action Taken,Browser Minor,Browser Patch,678.0000,0.1847,0.1037,0.0000,0.1111,0.1667,0.2422,0.6667
Action Taken,Browser Minor,Browser Patch Minor,306.0000,0.1755,0.1082,0.0000,0.0981,0.1515,0.2374,0.5000
Action Taken,Browser Minor,OS Name,612.0000,0.2513,0.1566,0.0000,0.1333,0.2308,0.3333,0.8889
Action Taken,Browser Minor,OS Version Minor,504.0000,0.1992,0.1445,0.0000,0.0966,0.1739,0.2599,1.0000
Action Taken,Browser Minor,OS Version Patch,548.0000,0.2402,0.2033,0.0000,0.1034,0.1852,0.3133,1.0000
Action Taken,Browser Minor,OS Version Patch Minor,303.0000,0.1770,0.1077,0.0000,0.1030,0.1515,0.2381,0.5000
Action Taken,Browser Minor,Packet Bin,909.0000,0.3307,0.2115,0.0000,0.1667,0.3000,0.4545,1.0000
Action Taken,Browser Minor,Global Source IP,347.0000,0.2617,0.2627,0.0000,0.1081,0.1731,0.3000,1.0000
Action Taken,Browser Minor,Global Destination IP,349.0000,0.2695,0.2774,0.0000,0.1071,0.1739,0.3000,1.0000
Action Taken,Browser Minor,Is Proxy,606.0000,0.2496,0.1455,0.0000,0.1429,0.2308,0.3333,0.8333
Action Taken,Browser Patch,Browser Patch Minor,363.0000,0.1881,0.1002,0.0000,0.1156,0.1739,0.2424,0.6667
Action Taken,Browser Patch,OS Name,1695.0000,0.4357,0.2541,0.0000,0.2500,0.4000,0.6000,1.0000
Action Taken,Browser Patch,OS Version Patch Minor,363.0000,0.1881,0.1002,0.0000,0.1156,0.1739,0.2424,0.6667
Action Taken,Browser Patch,Device Brand,1080.0000,0.3555,0.2339,0.0000,0.1969,0.3077,0.5000,1.0000
Action Taken,Browser Patch,Device Model,1825.0000,0.5258,0.3158,0.0000,0.2500,0.5000,0.7500,1.0000
Action Taken,Browser Patch,Device Type,1825.0000,0.5258,0.3158,0.0000,0.2500,0.5000,0.7500,1.0000
Action Taken,Browser Patch,Packet Bin,1089.0000,0.3459,0.2168,0.0000,0.1875,0.3000,0.5000,1.0000
Action Taken,Browser Patch,Global Source IP,415.0000,0.2772,0.2656,0.0000,0.1288,0.1923,0.2941,1.0000
Action Taken,Browser Patch,Global Destination IP,420.0000,0.2844,0.2739,0.0000,0.1290,0.1935,0.3000,1.0000
Action Taken,Browser Patch,Is Proxy,726.0000,0.2665,0.1593,0.0000,0.1538,0.2500,0.3571,1.0000
Action Taken,Browser Patch Minor,OS Version,132.0000,0.1036,0.0956,0.0048,0.0417,0.0782,0.1432,0.6154
Action Taken,Browser Patch Minor,OS Version Minor,84.0000,0.0792,0.0504,0.0047,0.0354,0.0746,0.1061,0.2167
Action Taken,Browser Patch Minor,OS Version Patch,66.0000,0.0744,0.0477,0.0047,0.0355,0.0714,0.0910,0.2647
Action Taken,Browser Patch Minor,Scale Packet Length,7984.0000,0.5403,0.3071,0.0000,0.2857,0.5000,0.7500,1.0000
Action Taken,OS Name,OS Version,99.0000,0.0814,0.0839,0.0054,0.0323,0.0513,0.0913,0.5000
Action Taken,OS Name,OS Version Minor,69.0000,0.0819,0.0714,0.0064,0.0380,0.0682,0.0905,0.3889
Action Taken,OS Name,OS Version Patch,87.0000,0.0813,0.0616,0.0064,0.0351,0.0650,0.1164,0.3000
Action Taken,OS Name,Device Brand,27.0000,0.1344,0.2176,0.0066,0.0220,0.0390,0.1339,1.0000
Action Taken,OS Name,Device Model,36.0000,0.1176,0.1910,0.0040,0.0215,0.0407,0.1063,1.0000
Action Taken,OS Name,Device Type,36.0000,0.1176,0.1910,0.0040,0.0215,0.0407,0.1063,1.0000
Action Taken,OS Name,Global Source IP,30.0000,0.1522,0.1708,0.0000,0.0229,0.0422,0.2167,0.5000
Action Taken,OS Name,Global Destination IP,30.0000,0.1964,0.2162,0.0064,0.0234,0.0536,0.3458,0.8000
Action Taken,OS Version,OS Version Minor,153.0000,0.1035,0.0997,0.0000,0.0395,0.0689,0.1226,0.5000
Action Taken,OS Version,OS Version Patch,177.0000,0.1206,0.1071,0.0000,0.0442,0.0794,0.1705,0.5000
Action Taken,OS Version,OS Version Patch Minor,66.0000,0.0577,0.0605,0.0054,0.0249,0.0393,0.0681,0.3810
Action Taken,OS Version,Device Brand,115.0000,0.1806,0.2724,0.0054,0.0351,0.0690,0.1709,1.0000
Action Taken,OS Version,Device Model,151.0000,0.1729,0.2404,0.0072,0.0430,0.0861,0.1723,1.0000
Action Taken,OS Version,Device Type,151.0000,0.1729,0.2404,0.0072,0.0430,0.0861,0.1723,1.0000
Action Taken,OS Version,Packet Bin,197.0000,0.1096,0.1068,0.0000,0.0480,0.0743,0.1277,0.8000
Action Taken,OS Version,Global Source IP,119.0000,0.3183,0.3671,0.0000,0.0363,0.0930,0.6000,1.0000
Action Taken,OS Version,Global Destination IP,113.0000,0.3112,0.3694,0.0000,0.0353,0.0793,0.5000,1.0000
Action Taken,OS Version,Is Proxy,132.0000,0.0910,0.0930,0.0000,0.0339,0.0679,0.1018,0.5714
Action Taken,OS Version Minor,OS Version Patch,348.0000,0.1864,0.1095,0.0000,0.0974,0.1752,0.2614,0.5625
Action Taken,OS Version Minor,OS Version Patch Minor,42.0000,0.0542,0.0290,0.0058,0.0330,0.0534,0.0805,0.1189
Action Taken,OS Version Minor,Device Brand,78.0000,0.1650,0.2406,0.0086,0.0403,0.0724,0.1293,1.0000
Action Taken,OS Version Minor,Device Model,108.0000,0.1519,0.2080,0.0086,0.0552,0.0798,0.1253,1.0000
Action Taken,OS Version Minor,Device Type,108.0000,0.1519,0.2080,0.0086,0.0552,0.0798,0.1253,1.0000
Action Taken,OS Version Minor,Packet Bin,126.0000,0.0960,0.0616,0.0041,0.0518,0.0874,0.1280,0.3103
Action Taken,OS Version Minor,Global Source IP,74.0000,0.3009,0.3747,0.0000,0.0444,0.0857,0.5000,1.0000
Action Taken,OS Version Minor,Global Destination IP,75.0000,0.3157,0.3702,0.0000,0.0423,0.0880,0.6111,1.0000
Action Taken,OS Version Minor,Is Proxy,84.0000,0.0782,0.0493,0.0028,0.0438,0.0700,0.1065,0.2203
Action Taken,OS Version Patch,OS Version Patch Minor,33.0000,0.0478,0.0283,0.0049,0.0296,0.0394,0.0629,0.1272
Action Taken,OS Version Patch,Device Brand,79.0000,0.2176,0.3174,0.0086,0.0404,0.0655,0.1862,1.0000
Action Taken,OS Version Patch,Device Model,148.0000,0.1862,0.2446,0.0000,0.0524,0.0937,0.2135,1.0000
Action Taken,OS Version Patch,Device Type,148.0000,0.1862,0.2446,0.0000,0.0524,0.0937,0.2135,1.0000
Action Taken,OS Version Patch,Packet Bin,99.0000,0.0903,0.0551,0.0061,0.0482,0.0833,0.1143,0.2558
Action Taken,OS Version Patch,Global Source IP,61.0000,0.3115,0.3862,0.0000,0.0341,0.0691,0.5000,1.0000
Action Taken,OS Version Patch,Global Destination IP,61.0000,0.2988,0.3606,0.0000,0.0382,0.0696,0.5000,1.0000
Action Taken,OS Version Patch,Is Proxy,66.0000,0.0714,0.0476,0.0062,0.0346,0.0669,0.1031,0.2300
Action Taken,OS Version Patch Minor,Scale Packet Length,4311.0000,0.3318,0.1870,0.0000,0.2000,0.3000,0.4444,1.0000
Action Taken,Device Model,Packet Bin,72.0000,0.1137,0.1536,0.0000,0.0235,0.0668,0.1385,0.7500
Action Taken,Device Model,Global Source IP,44.0000,0.2382,0.2671,0.0020,0.0303,0.1420,0.3812,1.0000
Action Taken,Device Model,Global Destination IP,45.0000,0.2603,0.2990,0.0083,0.0357,0.1500,0.4000,1.0000
Action Taken,Device Model,Is Proxy,48.0000,0.0786,0.0910,0.0077,0.0267,0.0504,0.0867,0.5556
Action Taken,Device Type,Packet Bin,72.0000,0.1137,0.1536,0.0000,0.0235,0.0668,0.1385,0.7500
Action Taken,Device Type,Global Source IP,44.0000,0.2382,0.2671,0.0020,0.0303,0.1420,0.3812,1.0000
Action Taken,Device Type,Global Destination IP,45.0000,0.2603,0.2990,0.0083,0.0357,0.1500,0.4000,1.0000
Action Taken,Device Type,Is Proxy,48.0000,0.0786,0.0910,0.0077,0.0267,0.0504,0.0867,0.5556
Action Taken,Packet Bin,Scale Packet Length,4311.0000,0.3318,0.1870,0.0000,0.2000,0.3000,0.4444,1.0000
Action Taken,Scale Packet Length,Global Source IP,4487.0000,0.3584,0.2238,0.0000,0.2000,0.3333,0.5000,1.0000
Action Taken,Scale Packet Length,Global Destination IP,4480.0000,0.3574,0.2235,0.0000,0.2000,0.3333,0.5000,1.0000
Action Taken,Scale Packet Length,Is Proxy,8550.0000,0.4932,0.2717,0.0000,0.2500,0.5000,0.6667,1.0000
Severity Level,Network Segment,Month,108.0000,0.0482,0.0260,0.0026,0.0289,0.0430,0.0634,0.1321
Severity Level,Network Segment,Day,279.0000,0.0809,0.0420,0.0000,0.0501,0.0752,0.1068,0.2045
Severity Level,Network Segment,Hour,216.0000,0.0740,0.0381,0.0049,0.0464,0.0681,0.1021,0.1676
Severity Level,Network Segment,Minute,540.0000,0.1166,0.0644,0.0118,0.0692,0.1089,0.1532,0.4024
Severity Level,Network Segment,Second,540.0000,0.1129,0.0558,0.0112,0.0723,0.1060,0.1500,0.2969
Severity Level,Network Segment,DayOfWeek,63.0000,0.0390,0.0193,0.0122,0.0250,0.0338,0.0490,0.0924
Severity Level,Network Segment,Browser Name,81.0000,0.0549,0.0349,0.0044,0.0326,0.0500,0.0652,0.2117
Severity Level,Network Segment,Browser Version,589.0000,0.2117,0.1825,0.0000,0.0952,0.1702,0.2647,1.0000
Severity Level,Network Segment,Browser Minor,909.0000,0.3124,0.1844,0.0000,0.1818,0.2857,0.4286,1.0000
Severity Level,Network Segment,Browser Patch,1089.0000,0.3297,0.1923,0.0000,0.2000,0.3077,0.4444,1.0000
Severity Level,Network Segment,OS Version,198.0000,0.1058,0.0911,0.0026,0.0425,0.0837,0.1313,0.6667
Severity Level,Network Segment,OS Version Minor,126.0000,0.0874,0.0524,0.0061,0.0495,0.0792,0.1186,0.2568
Severity Level,Network Segment,OS Version Patch,99.0000,0.0838,0.0525,0.0025,0.0448,0.0759,0.1146,0.2931
Severity Level,Network Segment,Device Model,72.0000,0.1122,0.1414,0.0019,0.0316,0.0569,0.1268,0.7143
Severity Level,Network Segment,Device Type,72.0000,0.1122,0.1414,0.0019,0.0316,0.0569,0.1268,0.7143
Severity Level,Firewall Logs,Month,72.0000,0.0409,0.0234,0.0068,0.0216,0.0375,0.0551,0.1137
Severity Level,Firewall Logs,Day,186.0000,0.0645,0.0323,0.0000,0.0411,0.0605,0.0848,0.2213
Severity Level,Firewall Logs,Hour,144.0000,0.0561,0.0331,0.0035,0.0312,0.0479,0.0740,0.1610
Severity Level,Firewall Logs,Minute,360.0000,0.0924,0.0484,0.0084,0.0530,0.0864,0.1240,0.2424
Severity Level,Firewall Logs,Second,360.0000,0.0920,0.0465,0.0000,0.0536,0.0887,0.1228,0.2523
Severity Level,Firewall Logs,DayOfWeek,42.0000,0.0341,0.0172,0.0042,0.0206,0.0320,0.0422,0.0800
Severity Level,Firewall Logs,Browser Name,54.0000,0.0419,0.0297,0.0064,0.0231,0.0338,0.0577,0.1545
Severity Level,Firewall Logs,Browser Version,393.0000,0.1778,0.1516,0.0000,0.0847,0.1471,0.2250,1.0000
Severity Level,Firewall Logs,Browser Minor,605.0000,0.2561,0.1464,0.0000,0.1429,0.2353,0.3529,0.8000
Severity Level,Firewall Logs,Browser Patch,726.0000,0.2642,0.1496,0.0000,0.1542,0.2500,0.3571,0.8235
Severity Level,Firewall Logs,OS Version,132.0000,0.0918,0.0764,0.0000,0.0421,0.0645,0.1179,0.4444
Severity Level,Firewall Logs,OS Version Minor,84.0000,0.0730,0.0481,0.0078,0.0397,0.0642,0.0961,0.2254
Severity Level,Firewall Logs,OS Version Patch,66.0000,0.0772,0.0430,0.0037,0.0512,0.0710,0.1034,0.2421
Severity Level,Firewall Logs,Device Model,48.0000,0.0865,0.1103,0.0050,0.0238,0.0502,0.0834,0.5556
Severity Level,Firewall Logs,Device Type,48.0000,0.0865,0.1103,0.0050,0.0238,0.0502,0.0834,0.5556
Severity Level,Firewall Logs,Scale Packet Length,8533.0000,0.4918,0.2717,0.0000,0.2500,0.5000,0.6667,1.0000
Severity Level,IDS/IPS Alerts,Month,72.0000,0.0411,0.0223,0.0071,0.0256,0.0380,0.0532,0.1153
Severity Level,IDS/IPS Alerts,Day,186.0000,0.0609,0.0306,0.0000,0.0385,0.0601,0.0815,0.1523
Severity Level,IDS/IPS Alerts,Hour,144.0000,0.0592,0.0307,0.0102,0.0353,0.0544,0.0781,0.1679
Severity Level,IDS/IPS Alerts,Minute,360.0000,0.0935,0.0476,0.0085,0.0571,0.0858,0.1253,0.2458
Severity Level,IDS/IPS Alerts,Second,360.0000,0.0934,0.0483,0.0092,0.0554,0.0866,0.1253,0.2593
Severity Level,IDS/IPS Alerts,DayOfWeek,42.0000,0.0319,0.0153,0.0043,0.0226,0.0305,0.0413,0.0609
Severity Level,IDS/IPS Alerts,Browser Name,54.0000,0.0402,0.0258,0.0053,0.0205,0.0338,0.0509,0.1176
Severity Level,IDS/IPS Alerts,Browser Version,396.0000,0.1875,0.1759,0.0000,0.0784,0.1429,0.2291,1.0000
Severity Level,IDS/IPS Alerts,Browser Minor,606.0000,0.2512,0.1491,0.0000,0.1333,0.2367,0.3529,0.8571
Severity Level,IDS/IPS Alerts,Browser Patch,726.0000,0.2636,0.1526,0.0000,0.1500,0.2330,0.3636,0.8571
Severity Level,IDS/IPS Alerts,OS Version,132.0000,0.0867,0.0716,0.0000,0.0366,0.0674,0.1107,0.5000
Severity Level,IDS/IPS Alerts,OS Version Minor,84.0000,0.0806,0.0544,0.0044,0.0405,0.0649,0.1119,0.2578
Severity Level,IDS/IPS Alerts,OS Version Patch,66.0000,0.0753,0.0451,0.0057,0.0413,0.0775,0.1000,0.2393
Severity Level,IDS/IPS Alerts,Device Model,48.0000,0.0757,0.0997,0.0016,0.0225,0.0425,0.0847,0.4375
Severity Level,IDS/IPS Alerts,Device Type,48.0000,0.0757,0.0997,0.0016,0.0225,0.0425,0.0847,0.4375
Severity Level,IDS/IPS Alerts,Scale Packet Length,8534.0000,0.4922,0.2732,0.0000,0.2500,0.5000,0.6667,1.0000
Severity Level,Log Source,Month,72.0000,0.0418,0.0250,0.0068,0.0221,0.0400,0.0549,0.1261
Severity Level,Log Source,Day,186.0000,0.0691,0.0383,0.0043,0.0411,0.0659,0.0913,0.1901
Severity Level,Log Source,Hour,144.0000,0.0566,0.0311,0.0038,0.0348,0.0513,0.0739,0.1801
Severity Level,Log Source,Minute,360.0000,0.0916,0.0464,0.0094,0.0533,0.0868,0.1232,0.2571
Severity Level,Log Source,Second,360.0000,0.0893,0.0440,0.0082,0.0573,0.0877,0.1168,0.2522
Severity Level,Log Source,Browser Name,54.0000,0.0417,0.0229,0.0033,0.0260,0.0360,0.0528,0.1067
Severity Level,Log Source,Browser Version,395.0000,0.1856,0.1665,0.0000,0.0863,0.1429,0.2368,1.0000
Severity Level,Log Source,Browser Minor,606.0000,0.2552,0.1544,0.0000,0.1429,0.2353,0.3333,1.0000
Severity Level,Log Source,Browser Patch,726.0000,0.2686,0.1514,0.0000,0.1667,0.2500,0.3571,0.8750
Severity Level,Log Source,OS Version,132.0000,0.0861,0.0663,0.0000,0.0446,0.0708,0.1051,0.4286
Severity Level,Log Source,OS Version Minor,84.0000,0.0774,0.0550,0.0068,0.0334,0.0706,0.1017,0.2667
Severity Level,Log Source,OS Version Patch,66.0000,0.0707,0.0421,0.0046,0.0418,0.0677,0.0954,0.1961
Severity Level,Log Source,Device Model,48.0000,0.0781,0.1002,0.0038,0.0247,0.0454,0.0725,0.5000
Severity Level,Log Source,Device Type,48.0000,0.0781,0.1002,0.0038,0.0247,0.0454,0.0725,0.5000
Severity Level,Log Source,Scale Packet Length,8549.0000,0.4935,0.2737,0.0000,0.2500,0.5000,0.6667,1.0000
Severity Level,Year,Month,138.0000,0.0569,0.0307,0.0068,0.0291,0.0568,0.0740,0.1503
Severity Level,Year,Day,372.0000,0.0924,0.0495,0.0000,0.0537,0.0891,0.1199,0.3158
Severity Level,Year,Hour,288.0000,0.0847,0.0456,0.0000,0.0534,0.0788,0.1127,0.2586
Severity Level,Year,Minute,720.0000,0.1322,0.0706,0.0000,0.0793,0.1226,0.1731,0.3864
Severity Level,Year,Second,720.0000,0.1296,0.0712,0.0000,0.0725,0.1220,0.1765,0.3469
Severity Level,Year,DayOfWeek,84.0000,0.0465,0.0219,0.0022,0.0308,0.0449,0.0572,0.1111
Severity Level,Year,Browser Name,108.0000,0.0615,0.0391,0.0073,0.0326,0.0554,0.0740,0.2165
Severity Level,Year,Browser Version,775.0000,0.2421,0.1879,0.0000,0.1066,0.2000,0.3125,1.0000
Severity Level,Year,Browser Minor,1210.0000,0.3710,0.2193,0.0000,0.2000,0.3333,0.5000,1.0000
Severity Level,Year,Browser Patch,1451.0000,0.3879,0.2363,0.0000,0.2000,0.3333,0.5000,1.0000
Severity Level,Year,OS Name,60.0000,0.0429,0.0302,0.0037,0.0221,0.0342,0.0521,0.1324
Severity Level,Year,OS Version,264.0000,0.1383,0.1409,0.0000,0.0525,0.0909,0.1685,1.0000
Severity Level,Year,OS Version Minor,168.0000,0.1086,0.0757,0.0000,0.0502,0.0983,0.1452,0.4500
Severity Level,Year,OS Version Patch,132.0000,0.0994,0.0661,0.0000,0.0441,0.0924,0.1394,0.2800
Severity Level,Year,Device Model,96.0000,0.1092,0.1456,0.0000,0.0326,0.0639,0.1194,0.8000
Severity Level,Year,Device Type,96.0000,0.1092,0.1456,0.0000,0.0326,0.0639,0.1194,0.8000
Severity Level,Month,Day,1098.0000,0.1681,0.0895,0.0000,0.1034,0.1579,0.2171,0.5789
Severity Level,Month,Hour,864.0000,0.1474,0.0790,0.0000,0.0893,0.1333,0.1957,0.5806
Severity Level,Month,Minute,2160.0000,0.2253,0.1211,0.0000,0.1333,0.2105,0.3000,0.7692
Severity Level,Month,Second,2160.0000,0.2346,0.1295,0.0000,0.1364,0.2188,0.3125,0.8000
Severity Level,Month,DayOfWeek,252.0000,0.0748,0.0411,0.0059,0.0434,0.0667,0.0989,0.1983
Severity Level,Month,IsWeekend,72.0000,0.0420,0.0233,0.0075,0.0229,0.0377,0.0579,0.1074
Severity Level,Month,Browser Name,324.0000,0.1068,0.0692,0.0000,0.0601,0.0890,0.1394,0.4118
Severity Level,Month,Browser Version,2254.0000,0.4169,0.2779,0.0000,0.2000,0.3636,0.6000,1.0000
Severity Level,Month,Browser Patch Minor,72.0000,0.0503,0.0392,0.0000,0.0225,0.0397,0.0613,0.2404
Severity Level,Month,OS Name,180.0000,0.0775,0.0457,0.0037,0.0469,0.0705,0.0979,0.2941
Severity Level,Month,OS Version,786.0000,0.2081,0.1868,0.0000,0.0894,0.1538,0.2500,1.0000
Severity Level,Month,OS Version Minor,504.0000,0.1825,0.1228,0.0000,0.0870,0.1667,0.2500,0.7857
Severity Level,Month,OS Version Patch,396.0000,0.1772,0.1173,0.0000,0.0870,0.1538,0.2418,0.6667
Severity Level,Month,Device Brand,137.0000,0.1998,0.3027,0.0056,0.0357,0.0639,0.1371,1.0000
Severity Level,Month,Device Model,281.0000,0.1916,0.2239,0.0000,0.0621,0.1190,0.2188,1.0000
Severity Level,Month,Device Type,281.0000,0.1916,0.2239,0.0000,0.0621,0.1190,0.2188,1.0000
Severity Level,Month,Packet Bin,108.0000,0.0528,0.0281,0.0054,0.0321,0.0502,0.0705,0.1509
Severity Level,Month,Global Source IP,72.0000,0.2502,0.2748,0.0000,0.0275,0.0659,0.5000,1.0000
Severity Level,Month,Global Destination IP,72.0000,0.2524,0.2753,0.0000,0.0257,0.0675,0.5000,1.0000
Severity Level,Month,Is Proxy,72.0000,0.0422,0.0216,0.0048,0.0265,0.0390,0.0565,0.0949
Severity Level,Day,Hour,2232.0000,0.2364,0.1282,0.0000,0.1429,0.2222,0.3125,1.0000
Severity Level,Day,Minute,5573.0000,0.3864,0.2181,0.0000,0.2222,0.3333,0.5000,1.0000
Severity Level,Day,Second,5575.0000,0.3823,0.2230,0.0000,0.2222,0.3333,0.5000,1.0000
Severity Level,Day,DayOfWeek,651.0000,0.1285,0.0690,0.0000,0.0764,0.1184,0.1724,0.3684
Severity Level,Day,IsWeekend,186.0000,0.0732,0.0453,0.0033,0.0412,0.0626,0.0985,0.3284
Severity Level,Day,Browser Name,837.0000,0.1742,0.1143,0.0000,0.0909,0.1471,0.2353,0.6667
Severity Level,Day,Browser Patch Minor,186.0000,0.0807,0.0516,0.0084,0.0436,0.0675,0.1080,0.2410
Severity Level,Day,OS Name,465.0000,0.1220,0.0721,0.0046,0.0682,0.1073,0.1667,0.5000
Severity Level,Day,OS Version,1978.0000,0.3222,0.2515,0.0000,0.1379,0.2500,0.4286,1.0000
Severity Level,Day,OS Version Minor,1301.0000,0.3080,0.2157,0.0000,0.1429,0.2609,0.4286,1.0000
Severity Level,Day,OS Version Patch,1022.0000,0.2964,0.2021,0.0000,0.1429,0.2667,0.4000,1.0000
Severity Level,Day,OS Version Patch Minor,93.0000,0.0464,0.0237,0.0114,0.0276,0.0419,0.0614,0.1278
Severity Level,Day,Device Brand,330.0000,0.2230,0.3074,0.0040,0.0570,0.0983,0.1866,1.0000
Severity Level,Day,Device Model,701.0000,0.2666,0.2596,0.0000,0.0938,0.1667,0.3214,1.0000
Severity Level,Day,Device Type,701.0000,0.2666,0.2596,0.0000,0.0938,0.1667,0.3214,1.0000
Severity Level,Day,Packet Bin,279.0000,0.0873,0.0513,0.0046,0.0466,0.0815,0.1176,0.2545
Severity Level,Day,Global Source IP,170.0000,0.3505,0.3879,0.0000,0.0390,0.0771,0.6667,1.0000
Severity Level,Day,Global Destination IP,174.0000,0.3494,0.3968,0.0000,0.0348,0.0724,0.6667,1.0000
Severity Level,Day,Is Proxy,186.0000,0.0623,0.0357,0.0045,0.0348,0.0600,0.0841,0.2240
Severity Level,Hour,Minute,4320.0000,0.3348,0.1857,0.0000,0.2000,0.3077,0.4286,1.0000
Severity Level,Hour,Second,4320.0000,0.3337,0.1838,0.0000,0.2000,0.3333,0.4444,1.0000
Severity Level,Hour,DayOfWeek,504.0000,0.1071,0.0564,0.0000,0.0633,0.1018,0.1395,0.2927
Severity Level,Hour,IsWeekend,144.0000,0.0632,0.0345,0.0024,0.0383,0.0573,0.0840,0.1987
Severity Level,Hour,Browser Name,648.0000,0.1449,0.0963,0.0000,0.0767,0.1250,0.1947,0.6000
Severity Level,Hour,Browser Patch Minor,144.0000,0.0671,0.0415,0.0046,0.0395,0.0580,0.0855,0.2212
Severity Level,Hour,OS Name,360.0000,0.1013,0.0605,0.0000,0.0595,0.0921,0.1288,0.3636
Severity Level,Hour,OS Version,1546.0000,0.2809,0.2320,0.0000,0.1250,0.2105,0.3529,1.0000
Severity Level,Hour,OS Version Minor,1008.0000,0.2578,0.1784,0.0000,0.1250,0.2222,0.3382,1.0000
Severity Level,Hour,OS Version Patch,792.0000,0.2495,0.1658,0.0000,0.1250,0.2222,0.3333,1.0000
Severity Level,Hour,OS Version Patch Minor,72.0000,0.0411,0.0230,0.0053,0.0236,0.0370,0.0587,0.1051
Severity Level,Hour,Device Brand,258.0000,0.2053,0.3110,0.0000,0.0453,0.0795,0.1435,1.0000
Severity Level,Hour,Device Model,546.0000,0.2301,0.2435,0.0000,0.0787,0.1500,0.2719,1.0000
Severity Level,Hour,Device Type,546.0000,0.2301,0.2435,0.0000,0.0787,0.1500,0.2719,1.0000
Severity Level,Hour,Packet Bin,216.0000,0.0748,0.0432,0.0036,0.0417,0.0672,0.0995,0.2426
Severity Level,Hour,Global Source IP,141.0000,0.3425,0.3701,0.0000,0.0356,0.0762,0.6667,1.0000
Severity Level,Hour,Global Destination IP,141.0000,0.3380,0.3787,0.0000,0.0316,0.0694,0.6667,1.0000
Severity Level,Hour,Is Proxy,144.0000,0.0590,0.0318,0.0104,0.0322,0.0529,0.0832,0.1450
Severity Level,Minute,Second,10509.0000,0.5517,0.2921,0.0000,0.3333,0.5000,0.7500,1.0000
Severity Level,Minute,DayOfWeek,1260.0000,0.1799,0.0977,0.0000,0.1070,0.1667,0.2414,0.6667
Severity Level,Minute,IsWeekend,360.0000,0.1011,0.0594,0.0000,0.0581,0.0931,0.1342,0.3621
Severity Level,Minute,Browser Name,1620.0000,0.2384,0.1649,0.0000,0.1250,0.2000,0.3077,1.0000
Severity Level,Minute,Browser Patch Minor,360.0000,0.1065,0.0679,0.0055,0.0556,0.0916,0.1391,0.3171
Severity Level,Minute,OS Name,900.0000,0.1679,0.1027,0.0000,0.0889,0.1481,0.2258,0.6667
Severity Level,Minute,OS Version,3686.0000,0.4168,0.2882,0.0000,0.2000,0.3333,0.5714,1.0000
Severity Level,Minute,OS Version Minor,2477.0000,0.4343,0.2878,0.0000,0.2000,0.4000,0.6667,1.0000
Severity Level,Minute,OS Version Patch,1968.0000,0.4184,0.2784,0.0000,0.2000,0.3750,0.6000,1.0000
Severity Level,Minute,OS Version Patch Minor,180.0000,0.0660,0.0342,0.0045,0.0417,0.0625,0.0864,0.1818
